year,fips,unitid,sex,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total
2017,32,182564,1,,,,,
2017,32,182564,2,,,,,
2017,32,182564,99,,,,,
2017,33,182634,1,928.0,760.0,83.0,0.0,83.0
2017,33,182634,2,1633.0,1475.0,191.0,0.0,191.0
2017,33,182634,99,2561.0,2235.0,274.0,0.0,274.0
2017,33,182652,1,,,,,
2017,33,182652,2,,,,,
2017,33,182652,99,,,,,
2017,33,182670,1,9487.0,1045.0,633.0,,633.0
2017,33,182670,2,10548.0,1048.0,582.0,,582.0
2017,33,182670,99,20035.0,2093.0,1215.0,,1215.0
2017,33,182704,1,,,,,
2017,33,182704,2,,,,,
2017,33,182704,99,,,,,
2017,33,182722,1,,,,,
2017,33,182722,2,,,,,
2017,33,182722,99,,,,,
2017,33,182795,1,2522.0,1853.0,197.0,,197.0
2017,33,182795,2,3120.0,2459.0,265.0,,265.0
2017,33,182795,99,5642.0,4312.0,462.0,,462.0
2017,33,182829,1,,,,,
2017,33,182829,2,,,,,
2017,33,182829,99,,,,,
2017,33,182892,1,,,,,
2017,33,182892,2,,,,,
2017,33,182892,99,,,,,
2017,33,182917,1,18.0,18.0,4.0,0.0,4.0
2017,33,182917,2,32.0,32.0,11.0,1.0,12.0
2017,33,182917,99,50.0,50.0,15.0,1.0,16.0
2017,33,182953,1,,,,,
2017,33,182953,2,,,,,
2017,33,182953,99,,,,,
2017,33,182980,1,3642.0,3620.0,203.0,6.0,209.0
2017,33,182980,2,5572.0,5556.0,265.0,6.0,271.0
2017,33,182980,99,9214.0,9176.0,468.0,12.0,480.0
2017,33,182999,1,,,,,
2017,33,182999,2,,,,,
2017,33,182999,99,,,,,
2017,33,183026,1,6482.0,4931.0,864.0,1714.0,2578.0
2017,33,183026,2,10604.0,8404.0,1435.0,3178.0,4613.0
2017,33,183026,99,17086.0,13335.0,2299.0,4892.0,7191.0
2017,33,183035,1,,,,,
2017,33,183035,2,,,,,
2017,33,183035,99,,,,,
2017,33,183044,1,8595.0,6133.0,1283.0,3.0,1286.0
2017,33,183044,2,11371.0,9142.0,1732.0,1.0,1733.0
2017,33,183044,99,19966.0,15275.0,3015.0,4.0,3019.0
2017,33,183062,1,2315.0,1845.0,398.0,0.0,398.0
2017,33,183062,2,3265.0,2768.0,530.0,3.0,533.0
2017,33,183062,99,5580.0,4613.0,928.0,3.0,931.0
2017,33,183071,1,113.0,64.0,28.0,1.0,29.0
2017,33,183071,2,138.0,88.0,34.0,1.0,35.0
2017,33,183071,99,251.0,152.0,62.0,2.0,64.0
2017,33,183080,1,3307.0,2499.0,571.0,2.0,573.0
2017,33,183080,2,3408.0,2792.0,536.0,1.0,537.0
2017,33,183080,99,6715.0,5291.0,1107.0,3.0,1110.0
2017,33,183099,1,,,,,
2017,33,183099,2,,,,,
2017,33,183099,99,,,,,
2017,33,183105,1,,,,,
2017,33,183105,2,,,,,
2017,33,183105,99,,,,,
2017,33,183114,1,,,,,
2017,33,183114,2,,,,,
2017,33,183114,99,,,,,
2017,33,183123,1,,,,,
2017,33,183123,2,,,,,
2017,33,183123,99,,,,,
2017,33,183132,1,,,,,
2017,33,183132,2,,,,,
2017,33,183132,99,,,,,
2017,33,183141,1,,,,,
2017,33,183141,2,,,,,
2017,33,183141,99,,,,,
2017,33,183150,1,,,,,
2017,33,183150,2,,,,,
2017,33,183150,99,,,,,
2017,33,183202,1,,,,,
2017,33,183202,2,,,,,
2017,33,183202,99,,,,,
2017,33,183211,1,663.0,393.0,45.0,0.0,45.0
2017,33,183211,2,1623.0,1160.0,221.0,1.0,222.0
2017,33,183211,99,2286.0,1553.0,266.0,1.0,267.0
2017,33,183239,1,1671.0,1284.0,239.0,0.0,239.0
2017,33,183239,2,2221.0,1676.0,307.0,0.0,307.0
2017,33,183239,99,3892.0,2960.0,546.0,0.0,546.0
2017,33,183248,1,0.0,,,,
2017,33,183248,2,0.0,,,,
2017,33,183248,99,0.0,,,,
2017,33,183257,1,,,,,
2017,33,183257,2,,,,,
2017,33,183257,99,,,,,
2017,33,183275,1,9.0,9.0,6.0,,6.0
2017,33,183275,2,23.0,23.0,7.0,,7.0
2017,33,183275,99,32.0,32.0,13.0,,13.0
2017,33,183327,1,,,,,
2017,33,183327,2,,,,,
2017,33,183327,99,,,,,
2017,34,183488,1,45.0,19.0,13.0,4.0,17.0
2017,34,183488,2,317.0,130.0,86.0,16.0,102.0
2017,34,183488,99,362.0,149.0,99.0,20.0,119.0
2017,34,183600,1,,,,,
2017,34,183600,2,,,,,
2017,34,183600,99,,,,,
2017,34,183655,1,,,,,
2017,34,183655,2,,,,,
2017,34,183655,99,,,,,
2017,34,183725,1,,,,,
2017,34,183725,2,,,,,
2017,34,183725,99,,,,,
2017,34,183743,1,,,,,
2017,34,183743,2,,,,,
2017,34,183743,99,,,,,
2017,34,183789,1,,,,,
2017,34,183789,2,,,,,
2017,34,183789,99,,,,,
2017,34,183804,1,,,,,
2017,34,183804,2,,,,,
2017,34,183804,99,,,,,
2017,34,183822,1,1242.0,779.0,173.0,1.0,174.0
2017,34,183822,2,2098.0,1358.0,231.0,0.0,231.0
2017,34,183822,99,3340.0,2137.0,404.0,1.0,405.0
2017,34,183859,1,,,,,
2017,34,183859,2,,,,,
2017,34,183859,99,,,,,
2017,34,183877,1,,,,,
2017,34,183877,2,,,,,
2017,34,183877,99,,,,,
2017,34,183910,1,1583.0,1013.0,155.0,,155.0
2017,34,183910,2,2421.0,1539.0,206.0,,206.0
2017,34,183910,99,4004.0,2552.0,361.0,,361.0
2017,34,183938,1,,,,,
2017,34,183938,2,,,,,
2017,34,183938,99,,,,,
2017,34,183974,1,394.0,337.0,72.0,0.0,72.0
2017,34,183974,2,691.0,607.0,134.0,1.0,135.0
2017,34,183974,99,1085.0,944.0,207.0,1.0,208.0
2017,34,183983,1,,,,,
2017,34,183983,2,,,,,
2017,34,183983,99,,,,,
2017,34,184047,1,,,,,
2017,34,184047,2,,,,,
2017,34,184047,99,,,,,
2017,34,184056,1,,,,,
2017,34,184056,2,,,,,
2017,34,184056,99,,,,,
2017,34,184092,1,,,,,
2017,34,184092,2,,,,,
2017,34,184092,99,,,,,
2017,34,184180,1,,,,,
2017,34,184180,2,,,,,
2017,34,184180,99,,,,,
2017,34,184205,1,,,,,
2017,34,184205,2,,,,,
2017,34,184205,99,,,,,
2017,34,184278,1,,,,,
2017,34,184278,2,,,,,
2017,34,184278,99,,,,,
2017,34,184348,1,1318.0,808.0,151.0,,151.0
2017,34,184348,2,1887.0,1225.0,220.0,,220.0
2017,34,184348,99,3205.0,2033.0,371.0,,371.0
2017,34,184427,1,,,,,
2017,34,184427,2,,,,,
2017,34,184427,99,,,,,
2017,34,184481,1,,,,,
2017,34,184481,2,,,,,
2017,34,184481,99,,,,,
2017,34,184506,1,,,,,
2017,34,184506,2,,,,,
2017,34,184506,99,,,,,
2017,34,184603,1,1388.0,1216.0,267.0,13.0,280.0
2017,34,184603,2,2389.0,2090.0,399.0,34.0,433.0
2017,34,184603,99,3777.0,3306.0,666.0,47.0,713.0
2017,34,184612,1,799.0,601.0,112.0,0.0,112.0
2017,34,184612,2,1450.0,1185.0,196.0,0.0,196.0
2017,34,184612,99,2249.0,1786.0,308.0,0.0,308.0
2017,34,184694,1,1624.0,1333.0,304.0,3.0,307.0
2017,34,184694,2,2551.0,2170.0,501.0,0.0,501.0
2017,34,184694,99,4175.0,3503.0,805.0,3.0,808.0
2017,34,184746,1,,,,,
2017,34,184746,2,,,,,
2017,34,184746,99,,,,,
2017,34,184773,1,691.0,434.0,77.0,0.0,77.0
2017,34,184773,2,1255.0,906.0,139.0,0.0,139.0
2017,34,184773,99,1946.0,1340.0,216.0,0.0,216.0
2017,34,184782,1,7087.0,5069.0,1437.0,2.0,1439.0
2017,34,184782,2,6981.0,4697.0,1021.0,6.0,1027.0
2017,34,184782,99,14068.0,9766.0,2458.0,8.0,2466.0
2017,34,184791,1,,,,,
2017,34,184791,2,,,,,
2017,34,184791,99,,,,,
2017,34,184816,1,,,,,
2017,34,184816,2,,,,,
2017,34,184816,99,,,,,
2017,34,184870,1,,,,,
2017,34,184870,2,,,,,
2017,34,184870,99,,,,,
2017,34,184959,1,15.0,4.0,4.0,0.0,4.0
2017,34,184959,2,68.0,27.0,22.0,4.0,26.0
2017,34,184959,99,83.0,31.0,26.0,4.0,30.0
2017,34,184968,1,0.0,,,,
2017,34,184968,2,2.0,2.0,2.0,0.0,2.0
2017,34,184968,99,2.0,2.0,2.0,0.0,2.0
2017,34,184995,1,,,,,
2017,34,184995,2,,,,,
2017,34,184995,99,,,,,
2017,34,185129,1,1750.0,1562.0,427.0,20.0,447.0
2017,34,185129,2,2631.0,2426.0,523.0,21.0,544.0
2017,34,185129,99,4381.0,4024.0,950.0,41.0,991.0
2017,34,185174,1,64.0,55.0,37.0,,37.0
2017,34,185174,2,21.0,18.0,11.0,,11.0
2017,34,185174,99,85.0,73.0,48.0,,48.0
2017,34,185262,1,3644.0,2923.0,764.0,10.0,774.0
2017,34,185262,2,5144.0,4354.0,996.0,14.0,1010.0
2017,34,185262,99,8851.0,7277.0,1760.0,24.0,1784.0
2017,34,185332,1,,,,,
2017,34,185332,2,,,,,
2017,34,185332,99,,,,,
2017,34,185396,1,,,,,
2017,34,185396,2,,,,,
2017,34,185396,99,,,,,
2017,34,185466,1,,,,,
2017,34,185466,2,,,,,
2017,34,185466,99,,,,,
2017,34,185509,1,,,,,
2017,34,185509,2,,,,,
2017,34,185509,99,,,,,
2017,34,185536,1,,,,,
2017,34,185536,2,,,,,
2017,34,185536,99,,,,,
2017,34,185572,1,3667.0,2534.0,416.0,0.0,416.0
2017,34,185572,2,5594.0,4314.0,667.0,0.0,667.0
2017,34,185572,99,9261.0,6848.0,1083.0,0.0,1083.0
2017,34,185590,1,4981.0,3181.0,1061.0,3.0,1064.0
2017,34,185590,2,8403.0,6276.0,1943.0,10.0,1953.0
2017,34,185590,99,13384.0,9457.0,3004.0,13.0,3017.0
2017,34,185651,1,0.0,,,,
2017,34,185651,2,1.0,1.0,0.0,1.0,1.0
2017,34,185651,99,1.0,1.0,0.0,1.0,1.0
2017,34,185679,1,3.0,3.0,3.0,0.0,3.0
2017,34,185679,2,7.0,5.0,3.0,1.0,4.0
2017,34,185679,99,10.0,8.0,6.0,1.0,7.0
2017,34,185721,1,203.0,64.0,38.0,19.0,57.0
2017,34,185721,2,181.0,81.0,36.0,38.0,74.0
2017,34,185721,99,384.0,145.0,74.0,57.0,131.0
2017,34,185758,1,,,,,
2017,34,185758,2,,,,,
2017,34,185758,99,,,,,
2017,34,185767,1,,,,,
2017,34,185767,2,,,,,
2017,34,185767,99,,,,,
2017,34,185828,1,5004.0,3042.0,808.0,26.0,834.0
2017,34,185828,2,2250.0,1411.0,274.0,6.0,280.0
2017,34,185828,99,7254.0,4453.0,1082.0,32.0,1114.0
2017,34,185873,1,,,,,
2017,34,185873,2,,,,,
2017,34,185873,99,,,,,
2017,34,185970,1,,,,,
2017,34,185970,2,,,,,
2017,34,185970,99,,,,,
2017,34,186016,1,,,,,
2017,34,186016,2,,,,,
2017,34,186016,99,,,,,
2017,34,186034,1,,,,,
2017,34,186034,2,,,,,
2017,34,186034,99,,,,,
2017,34,186052,1,,,,,
2017,34,186052,2,,,,,
2017,34,186052,99,,,,,
2017,34,186122,1,,,,,
2017,34,186122,2,,,,,
2017,34,186122,99,,,,,
2017,34,186131,1,16098.0,994.0,648.0,,648.0
2017,34,186131,2,14958.0,996.0,658.0,,658.0
2017,34,186131,99,31056.0,1990.0,1306.0,,1306.0
2017,34,186186,1,99.0,92.0,58.0,,58.0
2017,34,186186,2,0.0,,,,
2017,34,186186,99,99.0,92.0,58.0,,58.0
2017,34,186201,1,2647.0,1613.0,402.0,0.0,402.0
2017,34,186201,2,4048.0,2227.0,516.0,1.0,517.0
2017,34,186201,99,6695.0,3840.0,918.0,1.0,919.0
2017,34,186274,1,,,,,
2017,34,186274,2,,,,,
2017,34,186274,99,,,,,
2017,34,186283,1,3696.0,2473.0,413.0,2.0,415.0
2017,34,186283,2,5823.0,3916.0,595.0,1.0,596.0
2017,34,186283,99,9519.0,6389.0,1008.0,3.0,1011.0
2017,34,186335,1,,,,,
2017,34,186335,2,,,,,
2017,34,186335,99,,,,,
2017,34,186371,1,4733.0,3318.0,334.0,0.0,334.0
2017,34,186371,2,6605.0,4543.0,423.0,1.0,424.0
2017,34,186371,99,11338.0,7861.0,757.0,1.0,758.0
2017,34,186380,1,17876.0,10365.0,3126.0,1.0,3127.0
2017,34,186380,2,20508.0,11821.0,3140.0,1.0,3141.0
2017,34,186380,99,38384.0,22186.0,6266.0,2.0,6268.0
2017,34,186399,1,6126.0,3783.0,602.0,3.0,605.0
2017,34,186399,2,7309.0,4848.0,717.0,3.0,720.0
2017,34,186399,99,13435.0,8631.0,1319.0,6.0,1325.0
2017,34,186405,1,,,,,
2017,34,186405,2,,,,,
2017,34,186405,99,,,,,
2017,34,186423,1,,,,,
2017,34,186423,2,,,,,
2017,34,186423,99,,,,,
2017,34,186432,1,1370.0,1225.0,256.0,,256.0
2017,34,186432,2,2256.0,2085.0,395.0,,395.0
2017,34,186432,99,3626.0,3310.0,651.0,,651.0
2017,34,186469,1,,,,,
2017,34,186469,2,,,,,
2017,34,186469,99,,,,,
2017,34,186584,1,7139.0,5412.0,687.0,1.0,688.0
2017,34,186584,2,9580.0,6820.0,771.0,0.0,771.0
2017,34,186584,99,16719.0,12232.0,1458.0,1.0,1459.0
2017,34,186593,1,,,,,
2017,34,186593,2,,,,,
2017,34,186593,99,,,,,
2017,34,186618,1,670.0,428.0,56.0,,56.0
2017,34,186618,2,1302.0,844.0,108.0,,108.0
2017,34,186618,99,1976.0,1276.0,164.0,,164.0
2017,34,186645,1,,,,,
2017,34,186645,2,,,,,
2017,34,186645,99,,,,,
2017,34,186867,1,5874.0,2433.0,538.0,,538.0
2017,34,186867,2,2461.0,1224.0,224.0,,224.0
2017,34,186867,99,8335.0,3657.0,762.0,,762.0
2017,34,186876,1,2118.0,1685.0,613.0,3.0,616.0
2017,34,186876,2,3588.0,2967.0,951.0,2.0,953.0
2017,34,186876,99,5706.0,4652.0,1564.0,5.0,1569.0
2017,34,186900,1,16.0,13.0,10.0,,10.0
2017,34,186900,2,0.0,,,,
2017,34,186900,99,16.0,13.0,10.0,,10.0
2017,34,187000,1,,,,,
2017,34,187000,2,,,,,
2017,34,187000,99,,,,,
2017,34,187046,1,,,,,
2017,34,187046,2,,,,,
2017,34,187046,99,,,,,
2017,34,187134,1,5614.0,2443.0,649.0,1.0,650.0
2017,34,187134,2,7284.0,3687.0,891.0,0.0,891.0
2017,34,187134,99,12898.0,6130.0,1541.0,1.0,1542.0
2017,34,187198,1,,,,,
2017,34,187198,2,,,,,
2017,34,187198,99,,,,,
2017,34,187444,1,3169.0,2876.0,652.0,3.0,655.0
2017,34,187444,2,4766.0,4455.0,659.0,3.0,662.0
2017,34,187444,99,7935.0,7331.0,1311.0,6.0,1317.0
2017,35,187505,1,,,,,
2017,35,187505,2,,,,,
2017,35,187505,99,,,,,
2017,35,187532,1,,,,,
2017,35,187532,2,,,,,
2017,35,187532,99,,,,,
2017,35,187596,1,,,,,
2017,35,187596,2,,,,,
2017,35,187596,99,,,,,
2017,35,187602,1,,,,,
2017,35,187602,2,,,,,
2017,35,187602,99,,,,,
2017,35,187620,1,,,,,
2017,35,187620,2,,,,,
2017,35,187620,99,,,,,
2017,35,187639,1,,,,,
2017,35,187639,2,,,,,
2017,35,187639,99,,,,,
2017,35,187648,1,1083.0,656.0,275.0,6.0,281.0
2017,35,187648,2,1564.0,944.0,347.0,7.0,354.0
2017,35,187648,99,2647.0,1600.0,622.0,13.0,635.0
2017,35,187666,1,,,,,
2017,35,187666,2,,,,,
2017,35,187666,99,,,,,
2017,35,187745,1,102.0,102.0,26.0,11.0,37.0
2017,35,187745,2,126.0,126.0,27.0,12.0,39.0
2017,35,187745,99,228.0,228.0,53.0,23.0,76.0
2017,35,187897,1,,,,,
2017,35,187897,2,,,,,
2017,35,187897,99,,,,,
2017,35,187903,1,,,,,
2017,35,187903,2,,,,,
2017,35,187903,99,,,,,
2017,35,187912,1,621.0,275.0,174.0,,174.0
2017,35,187912,2,186.0,66.0,43.0,,43.0
2017,35,187912,99,807.0,341.0,217.0,,217.0
2017,35,187958,1,,,,,
2017,35,187958,2,,,,,
2017,35,187958,99,,,,,
2017,35,187967,1,956.0,228.0,170.0,0.0,170.0
2017,35,187967,2,557.0,100.0,70.0,0.0,70.0
2017,35,187967,99,1513.0,328.0,240.0,0.0,240.0
2017,35,187976,1,,,,,
2017,35,187976,2,,,,,
2017,35,187976,99,,,,,
2017,35,187985,1,4876.0,3268.0,1357.0,21.0,1378.0
2017,35,187985,2,6581.0,4413.0,1813.0,28.0,1841.0
2017,35,187985,99,11457.0,7681.0,3170.0,49.0,3219.0
2017,35,187994,1,,,,,
2017,35,187994,2,,,,,
2017,35,187994,99,,,,,
2017,35,188003,1,,,,,
2017,35,188003,2,,,,,
2017,35,188003,99,,,,,
2017,35,188021,1,,,,,
2017,35,188021,2,,,,,
2017,35,188021,99,,,,,
2017,35,188030,1,3343.0,2041.0,874.0,8.0,882.0
2017,35,188030,2,4849.0,3189.0,1159.0,1.0,1160.0
2017,35,188030,99,8192.0,5230.0,2033.0,9.0,2042.0
2017,35,188049,1,,,,,
2017,35,188049,2,,,,,
2017,35,188049,99,,,,,
2017,35,188058,1,,,,,
2017,35,188058,2,,,,,
2017,35,188058,99,,,,,
2017,35,188100,1,,,,,
2017,35,188100,2,,,,,
2017,35,188100,99,,,,,
2017,35,188137,1,,,,,
2017,35,188137,2,,,,,
2017,35,188137,99,,,,,
2017,35,188146,1,,,,,
2017,35,188146,2,,,,,
2017,35,188146,99,,,,,
2017,35,188182,1,156.0,56.0,43.0,12.0,55.0
2017,35,188182,2,165.0,57.0,52.0,1.0,53.0
2017,35,188182,99,321.0,113.0,95.0,13.0,108.0
2017,35,188207,1,,,,,
2017,35,188207,2,,,,,
2017,35,188207,99,,,,,
2017,35,188216,1,,,,,
2017,35,188216,2,,,,,
2017,35,188216,99,,,,,
2017,35,188225,1,,,,,
2017,35,188225,2,,,,,
2017,35,188225,99,,,,,
2017,35,188261,1,,,,,
2017,35,188261,2,,,,,
2017,35,188261,99,,,,,
2017,35,188289,1,,,,,
2017,35,188289,2,,,,,
2017,35,188289,99,,,,,
2017,35,188304,1,,,,,
2017,35,188304,2,,,,,
2017,35,188304,99,,,,,
2017,36,188340,1,,,,,
2017,36,188340,2,,,,,
2017,36,188340,99,,,,,
2017,36,188429,1,4102.0,2864.0,362.0,4.0,366.0
2017,36,188429,2,7749.0,5802.0,759.0,6.0,765.0
2017,36,188429,99,11851.0,8666.0,1121.0,10.0,1131.0
2017,36,188438,1,,,,,
2017,36,188438,2,,,,,
2017,36,188438,99,,,,,
2017,36,188517,1,,,,,
2017,36,188517,2,,,,,
2017,36,188517,99,,,,,
2017,36,188526,1,462.0,364.0,70.0,0.0,70.0
2017,36,188526,2,904.0,709.0,115.0,1.0,116.0
2017,36,188526,99,1366.0,1073.0,185.0,1.0,186.0
2017,36,188535,1,,,,,
2017,36,188535,2,,,,,
2017,36,188535,99,,,,,
2017,36,188580,1,,,,,
2017,36,188580,2,,,,,
2017,36,188580,99,,,,,
2017,36,188641,1,1772.0,1126.0,234.0,,234.0
2017,36,188641,2,1794.0,1111.0,184.0,,184.0
2017,36,188641,99,3566.0,2237.0,418.0,,418.0
2017,36,188650,1,,,,,
2017,36,188650,2,,,,,
2017,36,188650,99,,,,,
2017,36,188669,1,49.0,17.0,6.0,,6.0
2017,36,188669,2,216.0,110.0,33.0,,33.0
2017,36,188669,99,265.0,127.0,39.0,,39.0
2017,36,188678,1,133.0,105.0,46.0,,46.0
2017,36,188678,2,246.0,195.0,59.0,,59.0
2017,36,188678,99,379.0,300.0,105.0,,105.0
2017,36,188687,1,,,,,
2017,36,188687,2,,,,,
2017,36,188687,99,,,,,
2017,36,188696,1,505.0,258.0,7.0,,7.0
2017,36,188696,2,4545.0,2087.0,66.0,,66.0
2017,36,188696,99,5050.0,2345.0,73.0,,73.0
2017,36,188854,1,2627.0,546.0,170.0,,170.0
2017,36,188854,2,6526.0,1394.0,393.0,,393.0
2017,36,188854,99,9153.0,1940.0,563.0,,563.0
2017,36,188890,1,,,,,
2017,36,188890,2,,,,,
2017,36,188890,99,,,,,
2017,36,188915,1,1.0,1.0,1.0,0.0,1.0
2017,36,188915,2,10.0,8.0,7.0,0.0,7.0
2017,36,188915,99,11.0,9.0,8.0,0.0,8.0
2017,36,188942,1,0.0,,,,
2017,36,188942,2,79.0,77.0,54.0,,54.0
2017,36,188942,99,79.0,77.0,54.0,,54.0
2017,36,188988,1,,,,,
2017,36,188988,2,,,,,
2017,36,188988,99,,,,,
2017,36,189015,1,,,,,
2017,36,189015,2,,,,,
2017,36,189015,99,,,,,
2017,36,189088,1,1799.0,1003.0,190.0,,190.0
2017,36,189088,2,3123.0,1862.0,280.0,,280.0
2017,36,189088,99,4922.0,2865.0,470.0,,470.0
2017,36,189097,1,0.0,,,,
2017,36,189097,2,7716.0,1190.0,595.0,8.0,603.0
2017,36,189097,99,7716.0,1190.0,595.0,8.0,603.0
2017,36,189219,1,,,,,
2017,36,189219,2,,,,,
2017,36,189219,99,,,,,
2017,36,189228,1,,,,,
2017,36,189228,2,,,,,
2017,36,189228,99,,,,,
2017,36,189264,1,5.0,3.0,1.0,,1.0
2017,36,189264,2,0.0,,,,
2017,36,189264,99,5.0,3.0,1.0,,1.0
2017,36,189273,1,28.0,27.0,23.0,,23.0
2017,36,189273,2,0.0,,,,
2017,36,189273,99,28.0,27.0,23.0,,23.0
2017,36,189282,1,1.0,0.0,,,
2017,36,189282,2,4.0,1.0,1.0,,1.0
2017,36,189282,99,5.0,1.0,1.0,,1.0
2017,36,189404,1,,,,,
2017,36,189404,2,,,,,
2017,36,189404,99,,,,,
2017,36,189413,1,,,,,
2017,36,189413,2,,,,,
2017,36,189413,99,,,,,
2017,36,189422,1,,,,,
2017,36,189422,2,,,,,
2017,36,189422,99,,,,,
2017,36,189459,1,,,,,
2017,36,189459,2,,,,,
2017,36,189459,99,,,,,
2017,36,189468,1,,,,,
2017,36,189468,2,,,,,
2017,36,189468,99,,,,,
2017,36,189477,1,,,,,
2017,36,189477,2,,,,,
2017,36,189477,99,,,,,
2017,36,189501,1,,,,,
2017,36,189501,2,,,,,
2017,36,189501,99,,,,,
2017,36,189547,1,,,,,
2017,36,189547,2,,,,,
2017,36,189547,99,,,,,
2017,36,189556,1,,,,,
2017,36,189556,2,,,,,
2017,36,189556,99,,,,,
2017,36,189565,1,,,,,
2017,36,189565,2,,,,,
2017,36,189565,99,,,,,
2017,36,189574,1,,,,,
2017,36,189574,2,,,,,
2017,36,189574,99,,,,,
2017,36,189583,1,,,,,
2017,36,189583,2,,,,,
2017,36,189583,99,,,,,
2017,36,189592,1,,,,,
2017,36,189592,2,,,,,
2017,36,189592,99,,,,,
2017,36,189705,1,1999.0,1587.0,284.0,0.0,284.0
2017,36,189705,2,2489.0,1922.0,269.0,0.0,269.0
2017,36,189705,99,4488.0,3509.0,553.0,0.0,553.0
2017,36,189714,1,,,,,
2017,36,189714,2,,,,,
2017,36,189714,99,,,,,
2017,36,189811,1,,,,,
2017,36,189811,2,,,,,
2017,36,189811,99,,,,,
2017,36,189839,1,,,,,
2017,36,189839,2,,,,,
2017,36,189839,99,,,,,
2017,36,189848,1,530.0,467.0,53.0,0.0,53.0
2017,36,189848,2,1272.0,1198.0,112.0,0.0,112.0
2017,36,189848,99,1802.0,1665.0,165.0,0.0,165.0
2017,36,189857,1,47.0,43.0,36.0,,36.0
2017,36,189857,2,0.0,,,,
2017,36,189857,99,47.0,43.0,36.0,,36.0
2017,36,189954,1,,,,,
2017,36,189954,2,,,,,
2017,36,189954,99,,,,,
2017,36,189981,1,,,,,
2017,36,189981,2,,,,,
2017,36,189981,99,,,,,
2017,36,189990,1,,,,,
2017,36,189990,2,,,,,
2017,36,189990,99,,,,,
2017,36,190008,1,9.0,5.0,3.0,,3.0
2017,36,190008,2,14.0,7.0,5.0,,5.0
2017,36,190008,99,23.0,12.0,8.0,,8.0
2017,36,190035,1,,,,,
2017,36,190035,2,,,,,
2017,36,190035,99,,,,,
2017,36,190044,1,4146.0,2868.0,450.0,,450.0
2017,36,190044,2,2854.0,1732.0,227.0,,227.0
2017,36,190044,99,7000.0,4600.0,677.0,,677.0
2017,36,190053,1,,,,,
2017,36,190053,2,,,,,
2017,36,190053,99,,,,,
2017,36,190071,1,,,,,
2017,36,190071,2,,,,,
2017,36,190071,99,,,,,
2017,36,190080,1,,,,,
2017,36,190080,2,,,,,
2017,36,190080,99,,,,,
2017,36,190099,1,4025.0,1028.0,335.0,,335.0
2017,36,190099,2,4517.0,1376.0,436.0,,436.0
2017,36,190099,99,8542.0,2404.0,771.0,,771.0
2017,36,190114,1,49.0,45.0,36.0,3.0,39.0
2017,36,190114,2,77.0,70.0,60.0,0.0,60.0
2017,36,190114,99,126.0,115.0,96.0,3.0,99.0
2017,36,190150,1,17259.0,1239.0,762.0,2.0,764.0
2017,36,190150,2,20859.0,1280.0,776.0,7.0,783.0
2017,36,190150,99,38118.0,2519.0,1538.0,9.0,1547.0
2017,36,190169,1,,,,,
2017,36,190169,2,,,,,
2017,36,190169,99,,,,,
2017,36,190239,1,,,,,
2017,36,190239,2,,,,,
2017,36,190239,99,,,,,
2017,36,190248,1,390.0,277.0,57.0,0.0,57.0
2017,36,190248,2,696.0,544.0,93.0,0.0,93.0
2017,36,190248,99,1087.0,821.0,150.0,0.0,150.0
2017,36,190293,1,,,,,
2017,36,190293,2,,,,,
2017,36,190293,99,,,,,
2017,36,190309,1,,,,,
2017,36,190309,2,,,,,
2017,36,190309,99,,,,,
2017,36,190318,1,,,,,
2017,36,190318,2,,,,,
2017,36,190318,99,,,,,
2017,36,190372,1,1397.0,222.0,120.0,1.0,121.0
2017,36,190372,2,1177.0,114.0,71.0,0.0,71.0
2017,36,190372,99,2574.0,336.0,191.0,1.0,192.0
2017,36,190415,1,24867.0,2734.0,1577.0,0.0,1577.0
2017,36,190415,2,22172.0,3228.0,1772.0,0.0,1772.0
2017,36,190415,99,47039.0,5962.0,3349.0,0.0,3349.0
2017,36,190424,1,,,,,
2017,36,190424,2,,,,,
2017,36,190424,99,,,,,
2017,36,190442,1,,,,,
2017,36,190442,2,,,,,
2017,36,190442,99,,,,,
2017,36,190451,1,5.0,4.0,1.0,1.0,2.0
2017,36,190451,2,40.0,25.0,19.0,2.0,21.0
2017,36,190451,99,45.0,29.0,20.0,3.0,23.0
2017,36,190503,1,471.0,456.0,194.0,,194.0
2017,36,190503,2,699.0,681.0,239.0,,239.0
2017,36,190503,99,1170.0,1137.0,433.0,,433.0
2017,36,190512,1,10056.0,3041.0,901.0,3.0,904.0
2017,36,190512,2,11376.0,3227.0,698.0,3.0,701.0
2017,36,190512,99,21432.0,6268.0,1599.0,6.0,1605.0
2017,36,190521,1,,,,,
2017,36,190521,2,,,,,
2017,36,190521,99,,,,,
2017,36,190530,1,,,,,
2017,36,190530,2,,,,,
2017,36,190530,99,,,,,
2017,36,190549,1,9528.0,3682.0,785.0,11.0,796.0
2017,36,190549,2,11114.0,4663.0,857.0,9.0,866.0
2017,36,190549,99,20642.0,8345.0,1642.0,20.0,1662.0
2017,36,190558,1,,,,,
2017,36,190558,2,,,,,
2017,36,190558,99,,,,,
2017,36,190567,1,10022.0,4008.0,770.0,10.0,780.0
2017,36,190567,2,11185.0,5826.0,913.0,12.0,925.0
