year,fips,unitid,reqt_hs_diploma,reqt_hs_rank,reqt_test_scores,reqt_sat_scores,reqt_other_test,reqt_residence,reqt_ability_to_benefit,reqt_age,reqt_toefl,reqt_other,years_college_reqd,no_entering_freshmen,open_admissions_policy,reqt_hs_gpa,reqt_hs_record,reqt_college_prep,reqt_recommendations,reqt_competencies,sat_act_report_period,sat_number_submitting,sat_percent_submitting,act_number_submitting,act_percent_submitting,sat_crit_read_25_pctl,sat_crit_read_75_pctl,sat_math_25_pctl,sat_math_75_pctl,act_composite_25_pctl,act_composite_75_pctl,act_english_25_pctl,act_english_75_pctl,act_math_25_pctl,act_math_75_pctl,sat_writing_25_pctl,sat_writing_75_pctl,act_writing_25_pctl,act_writing_75_pctl
2017,51,232672,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,76.0,70.0,41.0,38.0,490.0,620.0,460.0,580.0,19.0,26.0,18.0,25.0,18.0,25.0,,,,
2017,51,232681,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,2.0,1.0,2.0,2.0,0.0,,690.0,73.0,252.0,26.0,550.0,650.0,530.0,610.0,22.0,27.0,19.0,26.0,21.0,28.0,,,,
2017,51,232706,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,207.0,51.0,60.0,15.0,490.0,590.0,470.0,550.0,19.0,24.0,18.0,24.0,17.0,23.0,,,,
2017,51,232724,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,232788,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,232797,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,232867,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,232885,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,232919,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,232937,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,1036.0,100.0,134.0,13.0,430.0,530.0,410.0,510.0,17.0,21.0,,,,,,,,
2017,51,232946,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,232982,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,1893.0,83.0,478.0,21.0,500.0,610.0,480.0,590.0,18.0,25.0,17.0,24.0,17.0,25.0,,,,
2017,51,233019,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233037,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233082,,0.0,0.0,,1.0,,,,3.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
2017,51,233091,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233116,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233277,,2.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
2017,51,233286,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233295,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,304.0,81.0,119.0,32.0,540.0,630.0,510.0,603.0,21.0,27.0,21.0,27.0,22.0,30.0,,,,
2017,51,233301,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,3.0,0.0,,164.0,81.0,56.0,28.0,490.0,610.0,460.0,580.0,19.0,25.0,17.0,25.0,17.0,25.0,,,,
2017,51,233310,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233329,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233338,,2.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
2017,51,233356,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233374,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,332.0,41.0,469.0,59.0,630.0,710.0,640.0,750.0,29.0,32.0,,,,,,,,
2017,51,233408,,0.0,0.0,,1.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017,51,233426,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,452.0,81.0,181.0,32.0,530.0,630.0,510.0,600.0,22.0,27.0,21.0,28.0,20.0,25.0,,,,
2017,51,233480,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233541,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,3.0,2.0,1.0,,371.0,85.0,127.0,29.0,510.0,610.0,500.0,590.0,20.0,26.0,20.0,26.0,18.0,25.0,,,,
2017,51,233611,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,2.0,,120.0,20.0,214.0,73.0,375.0,528.0,420.0,560.0,14.0,26.0,18.0,26.0,17.0,26.0,,,,
2017,51,233639,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233648,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233666,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233684,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233718,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,56.0,71.0,29.0,37.0,530.0,630.0,463.0,550.0,20.0,28.0,20.0,30.0,18.0,26.0,,,,
2017,51,233754,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233772,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233842,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233897,,2.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,0.0,,222.0,86.0,57.0,22.0,480.0,570.0,460.0,548.0,17.0,23.0,15.0,22.0,17.0,22.0,,,,
2017,51,233903,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,233921,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,5654.0,83.0,3080.0,45.0,590.0,670.0,590.0,690.0,25.0,30.0,24.0,31.0,25.0,30.0,,,,
2017,51,233949,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,234030,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,1.0,,3524.0,85.0,1039.0,25.0,550.0,640.0,520.0,620.0,21.0,27.0,21.0,28.0,19.0,26.0,,,,
2017,51,234076,,2.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,2.0,1.0,1.0,1.0,0.0,,2798.0,74.0,1982.0,52.0,660.0,740.0,650.0,760.0,29.0,33.0,30.0,35.0,28.0,33.0,,,,
2017,51,234085,,2.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,2.0,2.0,1.0,0.0,0.0,,357.0,71.0,197.0,39.0,560.0,640.0,540.0,640.0,23.0,28.0,22.0,28.0,23.0,27.0,,,,
2017,51,234119,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,234137,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,51,234155,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,835.0,73.0,224.0,20.0,420.0,510.0,400.0,500.0,15.0,19.0,14.0,21.0,16.0,20.0,,,,
2017,51,234164,,2.0,3.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,129.0,32.0,35.0,9.0,420.0,520.0,400.0,500.0,15.0,20.0,12.0,19.0,16.0,19.0,,,,
2017,51,234173,,2.0,1.0,,0.0,,,,3.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,0.0,,378.0,89.0,60.0,14.0,490.0,590.0,463.0,570.0,19.0,25.0,17.0,25.0,17.0,26.0,,,,
2017,51,234207,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,2.0,1.0,1.0,1.0,2.0,,165.0,35.0,307.0,65.0,680.0,740.0,670.0,750.0,31.0,33.0,31.0,35.0,28.0,33.0,,,,
2017,51,234359,,0.0,0.0,,2.0,,,,0.0,,-2.0,,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2017,51,234377,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234401,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234492,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234650,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234669,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234696,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234711,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234827,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,2.0,1.0,2.0,2.0,,2066.0,97.0,428.0,20.0,430.0,530.0,480.0,570.0,17.0,24.0,15.0,23.0,17.0,24.0,,,,
2017,53,234845,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234915,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234924,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234933,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234951,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,234979,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235024,,0.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2017,53,235088,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235097,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,1253.0,77.0,389.0,24.0,440.0,530.0,430.0,560.0,17.0,24.0,16.0,23.0,17.0,24.0,,,,
2017,53,235103,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235149,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235158,,0.0,0.0,,0.0,,,,0.0,,-2.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017,53,235167,,0.0,3.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,362.0,70.0,156.0,30.0,500.0,630.0,460.0,560.0,19.0,27.0,18.0,28.0,17.0,24.0,,,,
2017,53,235237,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235307,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235316,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,846.0,67.0,712.0,57.0,590.0,670.0,590.0,680.0,26.0,30.0,25.0,32.0,25.0,29.0,,,,
2017,53,235334,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235343,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235352,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235422,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235431,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235501,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235547,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235583,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235671,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235699,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235750,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,235954,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236018,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236072,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236133,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,0.0,,151.0,77.0,67.0,34.0,510.0,630.0,500.0,600.0,19.0,26.0,18.0,27.0,18.0,26.0,,,,
2017,53,236188,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236212,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236230,,3.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,518.0,84.0,182.0,29.0,520.0,640.0,520.0,630.0,21.0,27.0,21.0,27.0,21.0,27.0,,,,
2017,53,236258,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236328,,0.0,0.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2017,53,236382,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236452,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,225.0,81.0,64.0,23.0,490.0,600.0,490.0,590.0,18.0,24.0,,,,,,,,
2017,53,236504,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236513,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236577,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,507.0,78.0,251.0,39.0,540.0,650.0,520.0,630.0,21.0,27.0,20.0,26.0,21.0,29.0,,,,
2017,53,236595,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,469.0,50.0,468.0,49.0,570.0,670.0,560.0,660.0,24.0,29.0,23.0,31.0,24.0,28.0,,,,
2017,53,236610,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236638,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236656,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236692,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236708,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236744,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236753,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236887,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236896,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,236939,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,3603.0,78.0,1324.0,29.0,510.0,610.0,510.0,610.0,20.0,26.0,19.0,25.0,19.0,26.0,,,,
2017,53,236948,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,2.0,,5076.0,75.0,2712.0,40.0,590.0,690.0,600.0,730.0,27.0,32.0,25.0,33.0,27.0,33.0,,,,
2017,53,236975,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,237011,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,2.0,,2548.0,82.0,960.0,31.0,550.0,650.0,530.0,630.0,22.0,28.0,22.0,29.0,20.0,27.0,,,,
2017,53,237039,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,53,237057,,2.0,3.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,195.0,48.0,205.0,51.0,570.0,690.0,570.0,690.0,28.0,32.0,,,,,,,,
2017,53,237066,,2.0,3.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,3.0,1.0,2.0,,359.0,71.0,181.0,36.0,550.0,660.0,540.0,650.0,23.0,29.0,22.0,30.0,23.0,29.0,,,,
2017,53,237109,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237118,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,2.0,,134.0,43.0,173.0,56.0,470.0,540.0,460.0,540.0,18.0,23.0,16.0,22.0,16.0,23.0,,,,
2017,21,237127,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237136,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,16.0,39.0,30.0,73.0,517.0,612.0,477.0,552.0,19.0,25.0,19.0,24.0,19.0,24.0,,,,
2017,54,237145,,2.0,2.0,,0.0,,,,0.0,,-2.0,,0.0,2.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2017,54,237172,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237181,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,2.0,,104.0,57.0,101.0,55.0,430.0,560.0,420.0,550.0,17.0,24.0,15.0,24.0,16.0,23.0,,,,
2017,54,237215,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,26.0,12.0,196.0,88.0,500.0,580.0,460.0,510.0,17.0,21.0,15.0,21.0,16.0,20.0,,,,
2017,54,237242,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237303,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237312,,2.0,3.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,3.0,,56.0,16.0,248.0,72.0,440.0,520.0,420.0,510.0,18.0,22.0,16.0,22.0,16.0,22.0,,,,
2017,54,237321,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237330,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,1.0,,130.0,30.0,349.0,80.0,470.0,560.0,460.0,550.0,18.0,23.0,17.0,23.0,17.0,22.0,,,,
2017,54,237358,,3.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,3.0,3.0,,76.0,32.0,159.0,67.0,450.0,550.0,450.0,550.0,17.0,22.0,15.0,22.0,16.0,21.0,,,,
2017,54,237367,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,120.0,15.0,679.0,85.0,470.0,580.0,470.0,560.0,18.0,23.0,17.0,23.0,16.0,22.0,,,,
2017,54,237385,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237437,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237473,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237491,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237525,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,270.0,15.0,1676.0,93.0,490.0,608.0,470.0,560.0,19.0,25.0,19.0,25.0,18.0,24.0,,,,
2017,54,237543,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237552,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237561,,0.0,0.0,,1.0,,,,1.0,,-2.0,,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2017,54,237570,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237598,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237613,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237640,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,0.0,,7.0,5.0,94.0,73.0,430.0,550.0,480.0,560.0,18.0,23.0,17.0,22.0,17.0,23.0,,,,
2017,54,237686,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237701,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237729,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237783,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237792,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,1.0,,310.0,52.0,385.0,64.0,490.0,580.0,480.0,570.0,19.0,24.0,18.0,24.0,17.0,23.0,,,,
2017,54,237817,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237844,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237880,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237899,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,27.0,7.0,318.0,81.0,460.0,538.0,440.0,518.0,17.0,22.0,15.0,22.0,16.0,21.0,,,,
2017,54,237905,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237932,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,3.0,1.0,492.0,99.0,390.0,470.0,410.0,480.0,17.0,23.0,16.0,18.0,16.0,23.0,,,,
2017,54,237950,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,44.0,13.0,289.0,83.0,490.0,590.0,460.0,590.0,21.0,27.0,20.0,27.0,19.0,26.0,,,,
2017,54,237969,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,127.0,35.0,264.0,72.0,470.0,590.0,485.0,580.0,19.0,25.0,19.0,25.0,18.0,24.0,,,,
2017,54,237978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237987,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,237996,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,238005,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,238014,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,54,238032,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,1626.0,31.0,3364.0,64.0,510.0,610.0,510.0,600.0,21.0,27.0,21.0,27.0,19.0,26.0,,,,
2017,54,238078,,0.0,1.0,,0.0,,,,3.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,57.0,31.0,126.0,70.0,460.0,560.0,450.0,560.0,19.0,24.0,17.0,24.0,18.0,24.0,,,,
2017,54,238096,,0.0,0.0,,1.0,,,,0.0,,-2.0,,0.0,2.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2017,55,238166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,55,238175,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,55,238193,,0.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
2017,55,238263,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,55,238324,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,2.0,5.0,37.0,97.0,,,,,21.0,28.0,21.0,31.0,22.0,26.0,,,,
2017,55,238333,,3.0,3.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2017,55,238397,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,55,238430,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,16.0,12.0,115.0,88.0,443.0,568.0,463.0,595.0,18.0,23.0,17.0,23.0,17.0,23.0,,,,
2017,55,238458,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,24.0,3.0,693.0,96.0,510.0,595.0,465.0,615.0,21.0,26.0,21.0,26.0,20.0,26.0,,,,
2017,55,238476,,2.0,3.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,55.0,8.0,688.0,98.0,530.0,650.0,510.0,650.0,21.0,27.0,21.0,27.0,19.0,26.0,,,,
2017,55,238573,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,55,238616,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,2.0,2.0,0.0,0.0,,0.0,0.0,551.0,100.0,,,,,20.0,26.0,20.0,26.0,19.0,26.0,,,,
