unitid,year,ftpt,fips,retention_rate,returning_students,prev_cohort,prev_exclusions,prev_cohort_adj
107558,2017,2,5,,,,,
107558,2017,99,5,0.6,113.0,189.0,0.0,189.0
107585,2017,1,5,0.54,239.0,444.0,0.0,444.0
107585,2017,2,5,0.41,48.0,116.0,0.0,116.0
107585,2017,99,5,0.51,287.0,560.0,0.0,560.0
107600,2017,1,5,0.58,163.0,280.0,0.0,280.0
107600,2017,2,5,0.09,1.0,11.0,0.0,11.0
107600,2017,99,5,0.56,164.0,291.0,0.0,291.0
107619,2017,1,5,0.61,69.0,114.0,0.0,114.0
107619,2017,2,5,0.21,3.0,14.0,0.0,14.0
107619,2017,99,5,0.56,72.0,128.0,0.0,128.0
107637,2017,1,5,0.63,89.0,141.0,0.0,141.0
107637,2017,2,5,0.5,37.0,74.0,0.0,74.0
107637,2017,99,5,0.59,126.0,215.0,0.0,215.0
107655,2017,1,5,0.6,3.0,5.0,0.0,5.0
107655,2017,2,5,,,,,
107655,2017,99,5,0.6,3.0,5.0,0.0,5.0
107664,2017,1,5,0.56,260.0,461.0,0.0,461.0
107664,2017,2,5,0.53,189.0,357.0,0.0,357.0
107664,2017,99,5,0.55,449.0,818.0,0.0,818.0
107725,2017,1,5,0.65,164.0,252.0,0.0,252.0
107725,2017,2,5,0.67,51.0,76.0,0.0,76.0
107725,2017,99,5,0.66,215.0,328.0,0.0,328.0
107743,2017,1,5,0.61,73.0,120.0,0.0,120.0
107743,2017,2,5,0.68,13.0,19.0,0.0,19.0
107743,2017,99,5,0.62,86.0,139.0,0.0,139.0
107789,2017,1,5,0.55,12.0,22.0,0.0,22.0
107789,2017,2,5,0.5,1.0,2.0,0.0,2.0
107789,2017,99,5,0.54,13.0,24.0,0.0,24.0
107831,2017,1,5,0.45,5.0,11.0,0.0,11.0
107831,2017,2,5,,,,,
107831,2017,99,5,0.45,5.0,11.0,0.0,11.0
107840,2017,1,5,0.11,10.0,88.0,0.0,88.0
107840,2017,2,5,0.25,22.0,87.0,0.0,87.0
107840,2017,99,5,0.18,32.0,175.0,0.0,175.0
107877,2017,1,5,0.7,79.0,113.0,0.0,113.0
107877,2017,2,5,,0.0,0.0,0.0,0.0
107877,2017,99,5,0.7,79.0,113.0,0.0,113.0
107974,2017,1,5,0.62,85.0,138.0,0.0,138.0
107974,2017,2,5,0.32,18.0,56.0,0.0,56.0
107974,2017,99,5,0.53,103.0,194.0,0.0,194.0
107983,2017,1,5,0.66,558.0,846.0,1.0,845.0
107983,2017,2,5,0.38,3.0,8.0,0.0,8.0
107983,2017,99,5,0.66,561.0,854.0,1.0,853.0
107992,2017,1,5,0.68,144.0,211.0,0.0,211.0
107992,2017,2,5,0.1,2.0,20.0,0.0,20.0
107992,2017,99,5,0.63,146.0,231.0,0.0,231.0
108065,2017,1,5,0.75,3.0,4.0,0.0,4.0
108065,2017,2,5,0.0,0.0,1.0,0.0,1.0
108065,2017,99,5,0.6,3.0,5.0,0.0,5.0
108092,2017,1,5,0.67,483.0,720.0,0.0,720.0
108092,2017,2,5,0.54,19.0,35.0,0.0,35.0
108092,2017,99,5,0.66,502.0,755.0,0.0,755.0
108232,2017,1,6,0.76,430.0,566.0,0.0,566.0
108232,2017,2,6,0.34,117.0,342.0,1.0,341.0
108232,2017,99,6,0.6,547.0,908.0,1.0,907.0
108348,2017,1,6,0.78,7.0,9.0,0.0,9.0
108348,2017,2,6,,,,,
108348,2017,99,6,0.78,7.0,9.0,0.0,9.0
108649,2017,1,6,0.88,56.0,67.0,3.0,64.0
108649,2017,2,6,0.54,20.0,37.0,0.0,37.0
108649,2017,99,6,0.75,76.0,104.0,3.0,101.0
108667,2017,1,6,0.54,145.0,269.0,0.0,269.0
108667,2017,2,6,0.28,189.0,669.0,0.0,669.0
108667,2017,99,6,0.36,334.0,938.0,0.0,938.0
108807,2017,1,6,0.76,715.0,941.0,0.0,941.0
108807,2017,2,6,0.5,390.0,784.0,0.0,784.0
108807,2017,99,6,0.64,1105.0,1725.0,0.0,1725.0
108852,2017,1,6,0.69,93.0,134.0,0.0,134.0
108852,2017,2,6,,,,,
108852,2017,99,6,0.69,93.0,134.0,0.0,134.0
108977,2017,1,6,0.28,7.0,25.0,0.0,25.0
108977,2017,2,6,1.0,7.0,7.0,0.0,7.0
108977,2017,99,6,0.44,14.0,32.0,0.0,32.0
109040,2017,1,6,0.69,88.0,128.0,0.0,128.0
109040,2017,2,6,,,,,
109040,2017,99,6,0.69,88.0,128.0,0.0,128.0
109086,2017,1,6,,0.0,0.0,0.0,0.0
109086,2017,2,6,,,,,
109086,2017,99,6,,0.0,0.0,0.0,0.0
109208,2017,1,6,0.7,887.0,1265.0,0.0,1265.0
109208,2017,2,6,0.5,1001.0,1995.0,0.0,1995.0
109208,2017,99,6,0.58,1888.0,3260.0,0.0,3260.0
109350,2017,1,6,,0.0,0.0,0.0,0.0
109350,2017,2,6,,0.0,0.0,0.0,0.0
109350,2017,99,6,,0.0,0.0,0.0,0.0
109651,2017,1,6,0.8,167.0,210.0,0.0,210.0
109651,2017,2,6,,,,,
109651,2017,99,6,0.8,167.0,210.0,0.0,210.0
109721,2017,1,6,0.56,243.0,435.0,0.0,435.0
109721,2017,2,6,,,,,
109721,2017,99,6,0.56,243.0,435.0,0.0,435.0
109730,2017,1,6,,,,,
109730,2017,2,6,,,,,
109730,2017,99,6,,0.0,0.0,0.0,0.0
109785,2017,1,6,0.83,938.0,1134.0,0.0,1134.0
109785,2017,2,6,0.6,3.0,5.0,0.0,5.0
109785,2017,99,6,0.83,941.0,1139.0,0.0,1139.0
109819,2017,1,6,,0.0,0.0,0.0,0.0
109819,2017,2,6,,0.0,0.0,0.0,0.0
109819,2017,99,6,,0.0,0.0,0.0,0.0
109907,2017,1,6,0.61,129.0,210.0,0.0,210.0
109907,2017,2,6,0.27,89.0,332.0,0.0,332.0
109907,2017,99,6,0.4,218.0,542.0,0.0,542.0
109934,2017,1,6,0.8,39.0,49.0,0.0,49.0
109934,2017,2,6,,,,,
109934,2017,99,6,0.8,39.0,49.0,0.0,49.0
110060,2017,1,6,0.38,25.0,65.0,0.0,65.0
110060,2017,2,6,0.5,7.0,14.0,0.0,14.0
110060,2017,99,6,0.41,32.0,79.0,0.0,79.0
110097,2017,1,6,0.87,750.0,863.0,0.0,863.0
110097,2017,2,6,0.67,6.0,9.0,0.0,9.0
110097,2017,99,6,0.87,756.0,872.0,0.0,872.0
110194,2017,1,6,0.92,22.0,24.0,0.0,24.0
110194,2017,2,6,,,,,
110194,2017,99,6,0.92,22.0,24.0,0.0,24.0
110219,2017,1,4,0.57,48.0,84.0,0.0,84.0
110219,2017,2,4,,,,,
110219,2017,99,4,0.57,48.0,84.0,0.0,84.0
110246,2017,1,6,0.67,905.0,1355.0,0.0,1355.0
110246,2017,2,6,0.43,323.0,749.0,0.0,749.0
110246,2017,99,6,0.58,1228.0,2104.0,0.0,2104.0
110316,2017,1,6,,,,,
110316,2017,2,6,,,,,
110316,2017,99,6,,0.0,0.0,0.0,0.0
110334,2017,1,6,0.72,700.0,973.0,0.0,973.0
110334,2017,2,6,0.48,298.0,622.0,0.0,622.0
110334,2017,99,6,0.63,998.0,1595.0,0.0,1595.0
110361,2017,1,6,0.78,872.0,1117.0,0.0,1117.0
110361,2017,2,6,0.45,13.0,29.0,0.0,29.0
110361,2017,99,6,0.77,885.0,1146.0,0.0,1146.0
110370,2017,1,6,0.84,213.0,255.0,0.0,255.0
110370,2017,2,6,,0.0,0.0,0.0,0.0
110370,2017,99,6,0.84,213.0,255.0,0.0,255.0
110404,2017,1,6,0.98,231.0,235.0,0.0,235.0
110404,2017,2,6,,,,,
110404,2017,99,6,0.98,231.0,235.0,0.0,235.0
110413,2017,1,6,0.85,540.0,638.0,0.0,638.0
110413,2017,2,6,,,,,
110413,2017,99,6,0.85,540.0,638.0,0.0,638.0
110422,2017,1,6,0.95,4105.0,4333.0,0.0,4333.0
110422,2017,2,6,0.88,7.0,8.0,0.0,8.0
110422,2017,99,6,0.95,4112.0,4341.0,0.0,4341.0
110468,2017,1,6,,0.0,0.0,0.0,0.0
110468,2017,2,6,0.4,4.0,10.0,0.0,10.0
110468,2017,99,6,0.4,4.0,10.0,0.0,10.0
110486,2017,1,6,0.76,977.0,1289.0,0.0,1289.0
110486,2017,2,6,0.41,30.0,73.0,0.0,73.0
110486,2017,99,6,0.74,1007.0,1362.0,0.0,1362.0
110495,2017,1,6,0.8,1060.0,1330.0,0.0,1330.0
110495,2017,2,6,0.34,20.0,59.0,0.0,59.0
110495,2017,99,6,0.78,1080.0,1389.0,0.0,1389.0
110510,2017,1,6,0.85,2331.0,2735.0,0.0,2735.0
110510,2017,2,6,0.67,37.0,55.0,0.0,55.0
110510,2017,99,6,0.85,2368.0,2790.0,0.0,2790.0
110529,2017,1,6,0.86,3510.0,4079.0,0.0,4079.0
110529,2017,2,6,0.57,71.0,125.0,0.0,125.0
110529,2017,99,6,0.85,3581.0,4204.0,0.0,4204.0
110538,2017,1,6,0.84,2279.0,2725.0,0.0,2725.0
110538,2017,2,6,0.58,21.0,36.0,0.0,36.0
110538,2017,99,6,0.83,2300.0,2761.0,0.0,2761.0
110547,2017,1,6,0.77,968.0,1257.0,0.0,1257.0
110547,2017,2,6,0.34,14.0,41.0,0.0,41.0
110547,2017,99,6,0.76,982.0,1298.0,0.0,1298.0
110556,2017,1,6,0.81,2612.0,3208.0,0.0,3208.0
110556,2017,2,6,0.57,54.0,94.0,0.0,94.0
110556,2017,99,6,0.81,2666.0,3302.0,0.0,3302.0
110565,2017,1,6,0.87,3711.0,4274.0,0.0,4274.0
110565,2017,2,6,0.64,98.0,152.0,0.0,152.0
110565,2017,99,6,0.86,3809.0,4426.0,0.0,4426.0
110574,2017,1,6,0.75,1193.0,1584.0,0.0,1584.0
110574,2017,2,6,0.5,6.0,12.0,0.0,12.0
110574,2017,99,6,0.75,1199.0,1596.0,0.0,1596.0
110583,2017,1,6,0.88,3655.0,4143.0,0.0,4143.0
110583,2017,2,6,0.66,73.0,110.0,0.0,110.0
110583,2017,99,6,0.88,3728.0,4253.0,0.0,4253.0
110592,2017,1,6,0.79,2908.0,3675.0,0.0,3675.0
110592,2017,2,6,0.45,69.0,155.0,0.0,155.0
110592,2017,99,6,0.78,2977.0,3830.0,0.0,3830.0
110608,2017,1,6,0.8,3554.0,4422.0,0.0,4422.0
110608,2017,2,6,0.55,42.0,76.0,0.0,76.0
110608,2017,99,6,0.8,3596.0,4498.0,0.0,4498.0
110617,2017,1,6,0.83,3051.0,3680.0,0.0,3680.0
110617,2017,2,6,0.66,53.0,80.0,0.0,80.0
110617,2017,99,6,0.83,3104.0,3760.0,0.0,3760.0
110635,2017,1,6,0.97,6028.0,6198.0,0.0,6198.0
110635,2017,2,6,0.89,48.0,54.0,0.0,54.0
110635,2017,99,6,0.97,6076.0,6252.0,0.0,6252.0
110644,2017,1,6,0.93,5269.0,5679.0,0.0,5679.0
110644,2017,2,6,0.8,66.0,83.0,0.0,83.0
110644,2017,99,6,0.93,5335.0,5762.0,0.0,5762.0
110653,2017,1,6,0.94,6148.0,6540.0,0.0,6540.0
110653,2017,2,6,0.64,7.0,11.0,0.0,11.0
110653,2017,99,6,0.94,6155.0,6551.0,0.0,6551.0
110662,2017,1,6,0.97,6313.0,6535.0,0.0,6535.0
110662,2017,2,6,0.8,8.0,10.0,0.0,10.0
110662,2017,99,6,0.97,6321.0,6545.0,0.0,6545.0
110671,2017,1,6,0.89,4750.0,5345.0,0.0,5345.0
110671,2017,2,6,0.62,8.0,13.0,0.0,13.0
110671,2017,99,6,0.89,4758.0,5358.0,0.0,5358.0
110680,2017,1,6,0.94,5390.0,5714.0,0.0,5714.0
110680,2017,2,6,0.65,22.0,34.0,0.0,34.0
110680,2017,99,6,0.94,5412.0,5748.0,0.0,5748.0
110705,2017,1,6,0.93,4610.0,4982.0,0.0,4982.0
110705,2017,2,6,0.71,10.0,14.0,0.0,14.0
110705,2017,99,6,0.92,4620.0,4996.0,0.0,4996.0
110714,2017,1,6,0.91,3807.0,4204.0,0.0,4204.0
110714,2017,2,6,0.12,2.0,17.0,0.0,17.0
110714,2017,99,6,0.9,3809.0,4221.0,0.0,4221.0
110778,2017,1,6,,,,,
110778,2017,2,6,,,,,
110778,2017,99,6,,0.0,0.0,0.0,0.0
110875,2017,1,6,0.87,27.0,31.0,0.0,31.0
110875,2017,2,6,0.77,17.0,22.0,0.0,22.0
110875,2017,99,6,0.83,44.0,53.0,0.0,53.0
110918,2017,1,6,0.0,0.0,1.0,0.0,1.0
110918,2017,2,6,,0.0,0.0,0.0,0.0
110918,2017,99,6,0.0,0.0,1.0,0.0,1.0
111054,2017,1,6,0.93,27.0,29.0,0.0,29.0
111054,2017,2,6,,,,,
111054,2017,99,6,0.93,27.0,29.0,0.0,29.0
111081,2017,1,6,0.9,183.0,204.0,0.0,204.0
111081,2017,2,6,,,,,
111081,2017,99,6,0.9,183.0,204.0,0.0,204.0
111188,2017,1,6,0.75,176.0,236.0,0.0,236.0
111188,2017,2,6,0.6,3.0,5.0,0.0,5.0
111188,2017,99,6,0.74,179.0,241.0,0.0,241.0
111434,2017,1,6,0.66,164.0,249.0,0.0,249.0
111434,2017,2,6,0.34,132.0,383.0,0.0,383.0
111434,2017,99,6,0.47,296.0,632.0,0.0,632.0
111461,2017,1,6,0.75,1102.0,1478.0,0.0,1478.0
111461,2017,2,6,0.46,596.0,1304.0,0.0,1304.0
111461,2017,99,6,0.61,1698.0,2782.0,0.0,2782.0
111513,2017,1,6,0.78,29.0,37.0,0.0,37.0
111513,2017,2,6,0.8,4.0,5.0,0.0,5.0
111513,2017,99,6,0.79,33.0,42.0,0.0,42.0
111638,2017,1,6,1.0,5.0,5.0,0.0,5.0
111638,2017,2,6,,,,,
111638,2017,99,6,1.0,5.0,5.0,0.0,5.0
111708,2017,1,6,0.74,42.0,57.0,0.0,57.0
111708,2017,2,6,,0.0,0.0,0.0,0.0
111708,2017,99,6,0.74,42.0,57.0,0.0,57.0
111717,2017,1,6,0.91,85.0,93.0,0.0,93.0
111717,2017,2,6,,,,,
111717,2017,99,6,0.91,85.0,93.0,0.0,93.0
111726,2017,1,6,0.86,63.0,73.0,0.0,73.0
111726,2017,2,6,,,,,
111726,2017,99,6,0.86,63.0,73.0,0.0,73.0
111744,2017,1,6,0.78,40.0,51.0,0.0,51.0
111744,2017,2,6,,,,,
111744,2017,99,6,0.78,40.0,51.0,0.0,51.0
111762,2017,1,6,0.76,22.0,29.0,0.0,29.0
111762,2017,2,6,,,,,
111762,2017,99,6,0.76,22.0,29.0,0.0,29.0
111799,2017,1,6,0.75,15.0,20.0,0.0,20.0
111799,2017,2,6,,,,,
111799,2017,99,6,0.75,15.0,20.0,0.0,20.0
111887,2017,1,6,0.76,1261.0,1665.0,0.0,1665.0
111887,2017,2,6,0.57,902.0,1595.0,0.0,1595.0
111887,2017,99,6,0.66,2163.0,3260.0,0.0,3260.0
111896,2017,1,6,0.57,113.0,200.0,0.0,200.0
111896,2017,2,6,0.27,83.0,311.0,0.0,311.0
111896,2017,99,6,0.38,196.0,511.0,0.0,511.0
111920,2017,1,6,0.73,696.0,948.0,0.0,948.0
111920,2017,2,6,0.47,495.0,1052.0,0.0,1052.0
111920,2017,99,6,0.6,1191.0,2000.0,0.0,2000.0
111939,2017,1,6,0.68,1143.0,1681.0,0.0,1681.0
111939,2017,2,6,0.58,1350.0,2338.0,0.0,2338.0
111939,2017,99,6,0.62,2493.0,4019.0,0.0,4019.0
111948,2017,1,6,0.91,1344.0,1487.0,2.0,1485.0
111948,2017,2,6,0.6,3.0,5.0,0.0,5.0
111948,2017,99,6,0.9,1347.0,1492.0,2.0,1490.0
111966,2017,1,6,,0.0,0.0,0.0,0.0
111966,2017,2,6,0.0,0.0,1.0,0.0,1.0
111966,2017,99,6,0.0,0.0,1.0,0.0,1.0
112075,2017,1,6,0.75,303.0,406.0,0.0,406.0
112075,2017,2,6,0.0,0.0,1.0,0.0,1.0
112075,2017,99,6,0.74,303.0,407.0,0.0,407.0
112084,2017,1,6,0.77,44.0,57.0,0.0,57.0
112084,2017,2,6,,0.0,0.0,0.0,0.0
112084,2017,99,6,0.77,44.0,57.0,0.0,57.0
112172,2017,1,6,0.69,867.0,1258.0,0.0,1258.0
112172,2017,2,6,0.56,393.0,705.0,0.0,705.0
112172,2017,99,6,0.64,1260.0,1963.0,0.0,1963.0
112181,2017,1,6,0.74,20.0,27.0,0.0,27.0
112181,2017,2,6,,,,,
112181,2017,99,6,0.74,20.0,27.0,0.0,27.0
112190,2017,1,6,0.72,659.0,916.0,0.0,916.0
112190,2017,2,6,0.44,601.0,1355.0,0.0,1355.0
112190,2017,99,6,0.55,1260.0,2271.0,0.0,2271.0
112260,2017,1,6,0.97,310.0,321.0,0.0,321.0
112260,2017,2,6,,,,,
112260,2017,99,6,0.97,310.0,321.0,0.0,321.0
112288,2017,1,6,0.72,83.0,116.0,0.0,116.0
112288,2017,2,6,,,,,
112288,2017,99,6,0.72,83.0,116.0,0.0,116.0
112367,2017,1,6,0.51,91.0,202.0,25.0,177.0
112367,2017,2,6,0.5,122.0,246.0,0.0,246.0
112367,2017,99,6,0.5,213.0,448.0,25.0,423.0
112385,2017,1,6,0.52,95.0,182.0,0.0,182.0
112385,2017,2,6,0.29,234.0,803.0,0.0,803.0
112385,2017,99,6,0.33,329.0,985.0,0.0,985.0
112394,2017,1,6,0.75,79.0,105.0,0.0,105.0
112394,2017,2,6,0.91,10.0,11.0,0.0,11.0
112394,2017,99,6,0.77,89.0,116.0,0.0,116.0
112446,2017,1,6,0.5,3.0,6.0,0.0,6.0
112446,2017,2,6,,,,,
112446,2017,99,6,0.5,3.0,6.0,0.0,6.0
112455,2017,1,6,0.9,19.0,21.0,0.0,21.0
112455,2017,2,6,,,,,
112455,2017,99,6,0.9,19.0,21.0,0.0,21.0
112561,2017,1,6,0.56,121.0,218.0,0.0,218.0
112561,2017,2,6,0.41,92.0,226.0,0.0,226.0
112561,2017,99,6,0.48,213.0,444.0,0.0,444.0
112570,2017,1,6,0.86,51.0,59.0,0.0,59.0
112570,2017,2,6,1.0,1.0,1.0,0.0,1.0
112570,2017,99,6,0.87,52.0,60.0,0.0,60.0
112686,2017,1,6,0.61,280.0,457.0,0.0,457.0
112686,2017,2,6,0.37,152.0,413.0,0.0,413.0
112686,2017,99,6,0.5,432.0,870.0,0.0,870.0
112826,2017,1,6,0.67,210.0,312.0,0.0,312.0
112826,2017,2,6,0.46,183.0,399.0,0.0,399.0
112826,2017,99,6,0.55,393.0,711.0,0.0,711.0
113096,2017,1,6,0.74,716.0,969.0,0.0,969.0
113096,2017,2,6,0.48,651.0,1350.0,0.0,1350.0
113096,2017,99,6,0.59,1367.0,2319.0,0.0,2319.0
113111,2017,1,6,0.72,316.0,437.0,0.0,437.0
113111,2017,2,6,0.5,181.0,363.0,0.0,363.0
113111,2017,99,6,0.62,497.0,800.0,0.0,800.0
113193,2017,1,6,0.67,575.0,859.0,0.0,859.0
113193,2017,2,6,0.45,180.0,404.0,0.0,404.0
113193,2017,99,6,0.6,755.0,1263.0,0.0,1263.0
113218,2017,1,6,0.72,382.0,528.0,0.0,528.0
113218,2017,2,6,0.4,232.0,576.0,0.0,576.0
113218,2017,99,6,0.56,614.0,1104.0,0.0,1104.0
113236,2017,1,6,,0.0,0.0,0.0,0.0
113236,2017,2,6,,0.0,0.0,0.0,0.0
113236,2017,99,6,,0.0,0.0,0.0,0.0
113333,2017,1,6,0.8,1956.0,2439.0,0.0,2439.0
113333,2017,2,6,0.46,485.0,1055.0,0.0,1055.0
113333,2017,99,6,0.7,2441.0,3494.0,0.0,3494.0
113449,2017,1,6,0.88,23.0,26.0,0.0,26.0
113449,2017,2,6,,,,,
113449,2017,99,6,0.88,23.0,26.0,0.0,26.0
113537,2017,1,6,,0.0,0.0,0.0,0.0
113537,2017,2,6,,,,,
113537,2017,99,6,,0.0,0.0,0.0,0.0
113573,2017,1,6,0.73,750.0,1023.0,0.0,1023.0
113573,2017,2,6,0.54,460.0,851.0,0.0,851.0
113573,2017,99,6,0.65,1210.0,1874.0,0.0,1874.0
113582,2017,1,6,0.75,3.0,4.0,0.0,4.0
113582,2017,2,6,0.0,0.0,1.0,0.0,1.0
113582,2017,99,6,0.6,3.0,5.0,0.0,5.0
113634,2017,1,6,0.78,1035.0,1319.0,0.0,1319.0
113634,2017,2,6,0.56,593.0,1068.0,0.0,1068.0
113634,2017,99,6,0.68,1628.0,2387.0,0.0,2387.0
113698,2017,1,6,0.86,231.0,268.0,0.0,268.0
113698,2017,2,6,1.0,1.0,1.0,0.0,1.0
113698,2017,99,6,0.86,232.0,269.0,0.0,269.0
113856,2017,1,6,0.73,1357.0,1859.0,0.0,1859.0
113856,2017,2,6,0.41,1095.0,2670.0,0.0,2670.0
113856,2017,99,6,0.54,2452.0,4529.0,0.0,4529.0
113980,2017,1,6,0.78,1888.0,2433.0,0.0,2433.0
113980,2017,2,6,0.53,827.0,1554.0,0.0,1554.0
113980,2017,99,6,0.68,2715.0,3987.0,0.0,3987.0
114044,2017,1,6,0.79,91.0,115.0,0.0,115.0
114044,2017,2,6,,,,,
114044,2017,99,6,0.79,91.0,115.0,0.0,115.0
114123,2017,1,6,,0.0,0.0,0.0,0.0
114123,2017,2,6,,0.0,0.0,0.0,0.0
114123,2017,99,6,,0.0,0.0,0.0,0.0
114266,2017,1,6,0.74,472.0,634.0,0.0,634.0
114266,2017,2,6,0.51,287.0,568.0,0.0,568.0
114266,2017,99,6,0.63,759.0,1202.0,0.0,1202.0
114354,2017,1,6,0.92,123.0,134.0,0.0,134.0
114354,2017,2,6,0.71,5.0,7.0,0.0,7.0
114354,2017,99,6,0.91,128.0,141.0,0.0,141.0
114390,2017,1,6,0.92,22.0,24.0,0.0,24.0
114390,2017,2,6,,0.0,0.0,0.0,0.0
114390,2017,99,6,0.92,22.0,24.0,0.0,24.0
114415,2017,1,6,0.87,54.0,62.0,0.0,62.0
114415,2017,2,6,1.0,1.0,1.0,0.0,1.0
114415,2017,99,6,0.87,55.0,63.0,0.0,63.0
114433,2017,1,6,0.88,7.0,8.0,0.0,8.0
114433,2017,2,6,0.0,0.0,1.0,0.0,1.0
114433,2017,99,6,0.78,7.0,9.0,0.0,9.0
114460,2017,1,6,0.82,55.0,67.0,0.0,67.0
114460,2017,2,6,0.67,6.0,9.0,0.0,9.0
114460,2017,99,6,0.8,61.0,76.0,0.0,76.0
114628,2017,1,6,0.2,1.0,5.0,0.0,5.0
114628,2017,2,6,0.22,2.0,9.0,0.0,9.0
114628,2017,99,6,0.21,3.0,14.0,0.0,14.0
114637,2017,1,6,1.0,7.0,7.0,0.0,7.0
114637,2017,2,6,,,,,
114637,2017,99,6,1.0,7.0,7.0,0.0,7.0
114716,2017,1,6,,0.0,0.0,0.0,0.0
114716,2017,2,6,,0.0,0.0,0.0,0.0
114716,2017,99,6,,0.0,0.0,0.0,0.0
114761,2017,1,6,0.81,13.0,16.0,0.0,16.0
114761,2017,2,6,,,,,
114761,2017,99,6,0.81,13.0,16.0,0.0,16.0
114789,2017,1,6,0.65,1314.0,2028.0,0.0,2028.0
114789,2017,2,6,0.37,558.0,1511.0,0.0,1511.0
114789,2017,99,6,0.53,1872.0,3539.0,0.0,3539.0
114813,2017,1,6,0.79,157.0,199.0,0.0,199.0
114813,2017,2,6,1.0,2.0,2.0,0.0,2.0
114813,2017,99,6,0.79,159.0,201.0,0.0,201.0
114859,2017,1,6,0.74,1409.0,1913.0,0.0,1913.0
114859,2017,2,6,0.57,1110.0,1952.0,0.0,1952.0
114859,2017,99,6,0.65,2519.0,3865.0,0.0,3865.0
114938,2017,1,6,0.72,313.0,433.0,0.0,433.0
114938,2017,2,6,0.47,205.0,436.0,0.0,436.0
114938,2017,99,6,0.6,518.0,869.0,0.0,869.0
114947,2017,1,6,,,,,
114947,2017,2,6,,,,,
114947,2017,99,6,,0.0,0.0,0.0,0.0
115001,2017,1,6,0.76,979.0,1294.0,0.0,1294.0
115001,2017,2,6,0.51,446.0,867.0,0.0,867.0
115001,2017,99,6,0.66,1425.0,2161.0,0.0,2161.0
115010,2017,1,6,0.71,50.0,70.0,0.0,70.0
115010,2017,2,6,,,,,
115010,2017,99,6,0.71,50.0,70.0,0.0,70.0
115083,2017,1,6,,0.0,0.0,0.0,0.0
115083,2017,2,6,,0.0,0.0,0.0,0.0
115083,2017,99,6,,0.0,0.0,0.0,0.0
115126,2017,1,6,0.66,682.0,1027.0,0.0,1027.0
115126,2017,2,6,0.49,412.0,836.0,0.0,836.0
115126,2017,99,6,0.59,1094.0,1863.0,0.0,1863.0
115296,2017,1,6,0.7,1040.0,1482.0,0.0,1482.0
115296,2017,2,6,0.51,578.0,1133.0,0.0,1133.0
115296,2017,99,6,0.62,1618.0,2615.0,0.0,2615.0
115357,2017,1,6,0.82,14.0,17.0,0.0,17.0
115357,2017,2,6,,,,,
115357,2017,99,6,0.82,14.0,17.0,0.0,17.0
115393,2017,1,6,0.77,736.0,950.0,0.0,950.0
115393,2017,2,6,0.31,478.0,1564.0,0.0,1564.0
115393,2017,99,6,0.48,1214.0,2514.0,0.0,2514.0
115409,2017,1,6,0.98,208.0,214.0,1.0,213.0
115409,2017,2,6,,,,,
115409,2017,99,6,0.98,208.0,214.0,1.0,213.0
115658,2017,1,6,0.5,4.0,8.0,0.0,8.0
115658,2017,2,6,0.88,7.0,8.0,0.0,8.0
115658,2017,99,6,0.69,11.0,16.0,0.0,16.0
115728,2017,1,6,0.82,78.0,95.0,0.0,95.0
115728,2017,2,6,0.0,0.0,1.0,0.0,1.0
115728,2017,99,6,0.81,78.0,96.0,0.0,96.0
115755,2017,1,6,0.68,870.0,1281.0,0.0,1281.0
115755,2017,2,6,0.38,5.0,13.0,0.0,13.0
115755,2017,99,6,0.68,875.0,1294.0,0.0,1294.0
115773,2017,1,6,1.0,3.0,3.0,0.0,3.0
115773,2017,2,6,,0.0,0.0,0.0,0.0
115773,2017,99,6,1.0,3.0,3.0,0.0,3.0
115861,2017,1,6,0.76,815.0,1077.0,0.0,1077.0
115861,2017,2,6,0.52,203.0,387.0,0.0,387.0
115861,2017,99,6,0.7,1018.0,1464.0,0.0,1464.0
115931,2017,1,6,0.78,115.0,148.0,1.0,147.0
115931,2017,2,6,,,,,
115931,2017,99,6,0.78,115.0,148.0,1.0,147.0
116226,2017,1,6,,0.0,0.0,0.0,0.0
116226,2017,2,6,,0.0,0.0,0.0,0.0
116226,2017,99,6,,0.0,0.0,0.0,0.0
116350,2017,1,6,0.74,49.0,66.0,0.0,66.0
116350,2017,2,6,,,,,
116350,2017,99,6,0.74,49.0,66.0,0.0,66.0
116439,2017,1,6,0.77,1216.0,1584.0,0.0,1584.0
116439,2017,2,6,0.46,363.0,788.0,0.0,788.0
116439,2017,99,6,0.67,1579.0,2372.0,0.0,2372.0
116563,2017,1,6,0.82,9.0,11.0,0.0,11.0
116563,2017,2,6,,,,,
116563,2017,99,6,0.82,9.0,11.0,0.0,11.0
116712,2017,1,6,,,,,
116712,2017,2,6,,,,,
116712,2017,99,6,,0.0,0.0,0.0,0.0
116846,2017,1,6,0.5,2.0,4.0,0.0,4.0
116846,2017,2,6,,0.0,0.0,0.0,0.0
116846,2017,99,6,0.5,2.0,4.0,0.0,4.0
117052,2017,1,6,0.66,644.0,973.0,0.0,973.0
117052,2017,2,6,0.46,299.0,653.0,0.0,653.0
117052,2017,99,6,0.58,943.0,1626.0,0.0,1626.0
117104,2017,1,6,0.61,35.0,57.0,0.0,57.0
117104,2017,2,6,0.0,0.0,1.0,0.0,1.0
117104,2017,99,6,0.6,35.0,58.0,0.0,58.0
